artist,artist_id
Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs
LISA,5L1lO4eRHmJ7a0Q6csE5cT
Mdou Moctar,48dgx7iGqLQ3E5KO3pzd94
Panda Bear,1R84VlXnFFULOsWWV8IrCQ
Yo La Tengo,5hAhrnb0Ch4ODwWu4tsbpi
Deep Sea Diver,6CD0HbcaKmuVB3NHJJgSdH
Shygirl,3M3wTTCDwicRubwMyHyEDy
Miya Folick,1jFVu6Z7wmwywivOeBTSIV
MK Velsorf,3KXlxXMttU8qR664xNYxhd
Flipper,20VDXslLsXlLgSF765m1Ug
The Chills,6soJo0dtX31T30OxtS4A39
Darkside,2933wDUojoQmvqSdTAE5NB
Kelora,1KtfXUgc4Xkt0s7trUsmjP
Baalti,2CtpjGWvsq4QnUIx9PHDAN
Nao,4rc8nzClXj7sUjvsHVg6AD
Baths,5zS8r5hRRk1jzD41yYS1NO
Q Lazzarus,2EOrSEDPcZ9feKWSi8Fpdi
Tim Hecker,1qiwaJwjKod5WhcYZ76O1B
Tate McRae,45dkTj5sMRSjrmBSBeiHym
Damon Locks,6TlQM2KMbYG7xE7Zy1BMUy
skaiwater,1URVdcNYXigvk6Dj0fHYOM
Eev Frances,1nmVkT3ow1TfNZS44sxM81
Pissgrave,0XFSKdTpzCOOfTPwIdByqf
Youth Lagoon,1Z2KInfSmPOzAIYyiaXeti
Black Milk,77zgRkcehIGCAtROXkXkb3
Bartees Strange,6Gl4Q3ePw6HKMfIOix5QpG
William Ackerman,5MHSgzpt7607DgUgvOTlLd
Sam Fender,6zlR5ttMfMNmwf2lecU9Cc
Saya Gray,4EnymklUyqZwvmHQGlRssl
Father John Misty,2kGBy2WHvF0VdZyqiVCkDT
Frog,3ME5MgDqwM6G3UDLmwjftA
John Glacier,0FNfiTQCR5o3ounOlWzm1d
Nino Paid,0WqsT2a4CBuQ0LC7vrJD0H
Kelela,1U0sIzpRtDkvu1hXXzxh60
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV
Horsegirl,2FDvUb4YgyUPpmnm1ILPra
Fennesz,2DoQBgPsB9AdmWpIa2hUSz
Richard Dawson,0VeQgI9lzgoOMszAOq0iml
Civilistjävel!,3MVZ2vxkDeDuTy3cGsDuQC
OnlyHeaven,0uaJXiIMrpbOV91Z9JxOL1
Babes in Toyland,3Xdna5z74yNICNKqdaNX9z
venturing,13xKCVJaX32BL7EN9IOiCM
Mereba,294lNTPZfdqyzt8qnxmFiL
Horsebath,1ENPaKF21eJ1tPyOyS3NaD
Klein,6chuFWw4BmHxOc3X0cC8Ct
Rosco P. Coldchain,7yVL74VzpkOiAEv2MVO7w1
Canty,513JvMrHUhvAIq8xMntFcw
Squid,685XjGzGztyivfR3fAjoxo
SlimeGetEm,7b5FD1wsy3KBIrMjTqTNBi
Larry June,1grN0519h2zYqpRtYbDZAl
Madvillain,2aoFQUeHD1U7pL098lRsDU
Mirar,6g4uwq36brjISbcfehJ7yi
Oklou,6fFcUOFcbjeIuEomuUthkw
Eddie Chacon,7MSoMSIgrEtwDJ0iUCJwSD
FearDorian,2VddwtW7ie3dDcW8WKXHdn
Movietone,71ZjnwAyCVUWd6UsMbRtqf
Wilco,2QoU3awHVdcHS8LrZEKvSM
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe
ZelooperZ,01Fp32tvWgXBxNk2R8OKmV
Tony Bontana,65KD0ITHfxE6ix28iRAZdl
Geologist,1OU3T32kZ15hIAUwqAjd2m
Ocean Moon,7l4JMi6fmKNBeaZ6jQTgge
Eduardo Polonio,0FVJQsKBRVRZwCFUlh8RUP
The Weather Station,39ZEMGRv3pIYTYKEhr4Abu
Pink Siifu,40ZElxHldNyvn7x8WRC6fh
Bloody!,2QUO3QsBzMq29qk3C1oCjW
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
Lilly Hiatt,0bDtDHLE3cBlqZxyLUDf90
Rose Gray,5YYrWH3w4JYijU4JZrOXWA
OsamaSon,0uj6QiPsPfK8ywLC7uwBE1
Steve Roden,3XZgiEl1KvPRAbrJWp95XA
horsegiirL,0auP293abZeTWwMUi3fZw2
Jerry Garcia,1YTe4dNIoWX3iHX8H4xVeM
Ebo Taylor,2gR0iQTVBPHDKiNn1Kq8HI
Fadi Tabbal,52a1TsBfhNLXIByHIZ8XDR
Joe McPhee,2f7PJnOHmQnKywBrJLDcyb
Bonnie “Prince” Billy,2zAvisjImPICTNsRgagqlV
Central Cee,5H4yInM5zmHqpKIoMNAx4r
Khadija Al Hanafi,1siDtHIKhnkrABgaicXLr5
Ela Minus,4rdJkXHNrMgowlwUdQAg8T
KP Skywalka,0H20KZnm0XPqNYQ6EsIAyo
Pigeon Pit,4Bmvzoo0CzEGV4EczcG9rv
Kathryn Mohr,2lbUZvIMQVI9unYN34lmOZ
Nine Vicious,6Rs7Ufqb4h0FTuVg6wlqOy
SadBoi,7kpAW7boBJFRFCMydZpjUd
Benjamin Booker,7mZgBMpvaBziYQfc9TbJH5
Sam Amidon,6TTJ0xLPPNDyv4bXyukzU4
Ale Hop,1Ef3JUYNrOM5JfOo9oThPV
T-Pain,3aQeKQSyrW4qWr35idm0cy
Studio,6kij781SVWqRvNm5GwiTST
FKA twigs,6nB0iY1cjSY1KyhYyuIIKH
Edward Skeletrix,0xWlWvXGQve3reUhtjlPrS
U.e.,24cWiOrZPQVLgNkHc9KCnT
Mogwai,34UhPkLbtFKRq3nmfFgejG
Voice Actor,6PsuUa5ijopH2T8rVzHSZc
Dean Blunt,5CFSYjc0PAiQvndFjafabk
Mac Miller,4LLpKhyESsyAXpc4laK94U
Yola,2gqMBdyddvN82dzZt4ZF14
Mean Bacharach,1UCSL4QVrPIa0gHzvEF8qc
Blue Lake,6I1HySHVBxauGTpv00Gohc
Television Personalities,4MlLVFHiA4e7BU7vQ4r5Lh
Pavel Milyakov,5E8J16XR1FuqmFNkL65CKo
Popol Vuh,5zeiqAaIiDrjiDch33A2lT
Frank Black,5Q8gM5SMBT2LAoZ5LzqAvH
Boldy James,4fpwOzxFRMVGfd197dKIdY
ML Buch,3NsSv8HchEwfa7bGkjb4ZC
Bossman Dlow,23xFbA9rYgRX8mreqysWPc
Timothée Chalamet,6XowGYJnrtyso0fKDfK7xb
Good Sad Happy Bad,3FPFQDA4cYbvO3O7O5rVWr
Lambrini Girls,6VR4TJ20WGiho2xZWMuuWb
Babymorocco,6EyzBjjCPBP7s5W8d3wMOe
Colle,4e5V1Q2dKCzbLVMQ8qbTn6
Bad Bunny,4q3ewBCX7sLwd24euuV69X
quinn,3ApUX1o6oSz321MMECyIYd
James Blackshaw,0v3A74qYtkL8Wjj1rzLe9Z
Dorothea Paas,43PJplvsEukrxqpOwEGByn
Ringo Starr,6DbJi8AcN5ANdtvJcwBSw8
U2,51Blml2LZPmy7TTiAg47vQ
Cameron Winter,0kGweFvHWUfh6oLnookVeO
Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A
Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG
Zach Phillips,4IMrFd3S6UGSpX6BJEYgQ3
The Innocence Mission,4VcTmgGKGuJn56Ac2zNhiH
Clara La San,3u65Tx20y4WqxO7W7khEhj
Daniel Blumberg,4rpRk9AZxVdwOV5t8XEBDj
SZA,7tYKF4w9nC0nq9CsPZTHyP
femtanyl,53e9n1LucuH3guikmtv180
Plastikman,7GoFQNOTX0suC6Tn59qx8n
Prostitute,7fY4LrglQCCiDGUpz4ts47
Daryl Johns,7K48RaFMB6BhTLc0KspbTh
Anna Ferrer,3It8AsQKxFW3Fx0FrrpF1z
LUCY (Cooper B. Handy),16j0wVUk9UOoYEDknfb9rK
Voyeur,3NvIlmrQdMib4ST6sbd58n
Roc Marciano,5X0V59ipZnbvnubW0rQVri
Robert Palmer,530Sdm7eqqzWBdDmILMgnu
Seefeel,0jyH4jtanxaysaxwDVhR6f
Amen Dunes,1jwOuEBcOKq0BeudSarbEM
Shinichi Atobe,2n1YSv6tFmLxYalICWxOGv
Rosé,3eVa5w3URK5duf6eyVDbu9
Shabaka,6ywMpa6AmGJpV5Sbyy58Js
Perila,5tWRKxz6TY4YfkdrMPGPPi
Fang Island,1q9Q9kJLS8HS77bCaX86wS
Kassie Krut,7GblQfA1PogV6RMgys9a7X
Jaeychino,1mVk9jJNL0m9WIs0a1BQdS
Leo Bhanji,6O5GOlHxncbRRAntqtIYMP
John Martyn,3JulrApLVT81sb2HkfwMks
kuru,1KJ5ZZBncdHtz60i3fiQYu
The National,2cCUtGK9sDU2EoElnk0GNB
Ally Evenson,6UzwpF9cqjxgxXb2N6mb7y
Moin,5WCHc16VvzVCmBKH70CYfw
Bibio,0qzzGu8qpbXYpzgV52wOFT
Nettspend,2jl4qd6UbzeCmImT4nWbtA
Squanderers,6LDxSjMM1pgfdkvGullyI3
Drakeo the Ruler,0p4ViyfJUTW0IT4SCBLexf
LEYA,6Af4zImb75tO0LxOAEdUI1
Kim Deal,4JzQKxgdLmyqbplHxVL8xY
Mark Barrott,4gL09KXlpi9W3wcoyAM15P
Elvis Costello,2BGRfQgtzikz1pzAD0kaEn
Merope,57w65jYxX2Oyq1kMqSNPOL
Confidence Man,0RwXnFrEoI8tltFvYpJgP6
Bill Callahan,7gqsi6aBSkRMJoL9psKqMr
Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh
070 Shake,12Zk1DFhCbHY6v3xep2ZjI
Nap Eyes,1ysOXSDpupZ5RBQ9PNFZU7
CCL,0suhJuu3BRMRFZRzEzPpnw
Tashi Dorji,5zILQi737vXP3Cu7S5BMX2
Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP
Lynn Avery,1sniKBvInfBWCIkzFMUshP
George Harrison,7FIoB5PHdrMZVC3q2HE5MS
Dawn Richard,6pSsE5y0uJMwYj83KrPyf9
Merely,3R0EMFbUS5NaombX9GQOn7
22° Halo,6p355yiyJc67iSNeWLM8WH
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
Lifted,3183eBpNb3nicV6VkhwCUL
yunè pinku,2sY4BbYrbvNVgsNzo6HddD
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq
Evelyn “Champagne” King,4JCt4xrbbBB9blkKwNlcJ7
Rogê,2qLU3VUpp3uV2Oyf786FC3
Jeff Parker,3AaY5O1qS0tcNPHwwMwplt
upsammy,2orXY2oMFNUtiNrNMDyreV
PAS TASTA,38XISC5BMSTkAuKwniV2AS
Fine,3OoC54nEM3Xl7Kn5hsDdpg
MIZU,1ocXUwcqDsN6p6zRpAXOl6
MF DOOM,2pAWfrd7WFF3XhVt9GooDL
jackzebra,5zIE5XrsBLymJoVVYznZlL
Young Nudy,5yPzzu25VzEk8qrGTLIrE1
FLO,0s4kXsjYeH0S1xRyVGN4NO
TV on the Radio,3HJIB8sYPyxrFGuwvKXSLR
Pa Salieu,290nCNEce1y6rfoJiO2rK7
Johnny Coley,7idPv1alc0mcEhEsKlMV2O
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9
Denzel Curry,6fxyWrfmjcbj5d12gXeiNV
Maxo Kream,6xS5PpBWaVYraexEkEjjXv
Contour,5eUhoxsPgFqAWSfOtwMNBF
Fimiguerrero,4M5b70A8aORXdyJVjRJ8du
SahBabii,7GuUYiGZOzQwq4L6gAfy1T
Primal Scream,3wury2nd8idV4GecUg5xze
Jennifer Castle,2RzmnX5DXwcryxwUyREPbK
DJ Lycox,6HPUbM6BB61jpGbYOYMQ9C
Jack J,3GBPw9NK25X1Wt2OUvOwY3
Thirdface,7ELgaDINZw50qnlbK7iPhG
Young Slo-Be,1pWm8RcyiWZehSnb38i4fM
AKAI SOLO,4BqOTaVacNL8CyDxxgiMjB
Cindy,2BTZIqw0ntH9MvilQ3ewNY
Autre Ne Veut,7MC5zmK3iZHzPqGZEVSROe
Nicolás Jaar,5a0etAzO5V26gvlbmHzT9W
urika’s bedroom,6LhbOssuAbrXa5Wzcskhhw
Milan W.,4ZCux8WXdeKCoARMg1JSok
Haley Heynderickx,73MDShZzdL4vUGMkmXOG6X
The Hellp,5DslL3PUa3BcRlCCEP64A4
Lisha G,5nwxAowdUQSK1tuyVHD5lJ
Katie Gavin,0DpJl9MRib7qywJOoYqEZg
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz
Prettifun,3J3ngZn7GjzjwCPBkqtz65
Mount Eerie,4Sw0SFu1fFdYXdAEVdrqnO
Anna McClellan,2Y8G3abt5hRU7X9RNi7dlZ
Pom Pom Squad,1yhTALwId0bpL1U1XRT3Zs
Hugh Mundell,4udRIlOSZJ8snXyJYJgEE0
Fred Thomas,1QL7yTHrdahRMpvNtn6rI2
The Cure,7bu3H8JO7d0UbMoVzbo70s
Soccer Mommy,4wXchxfTTggLtzkoUhO86Q
Elias Rønnenfelt,1sMYEFib6APIW3JjkY8pYS
ian,23hzc59PkIUau13dqXx5Ef
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK
Amyl and the Sniffers,3NqV2DJoAWsjl787bWaHW7
Halsey,26VFTg2z8YR0cCuwLzESi2
Yeat,3qiHUAX7zY4Qnjx8TNUzVx
Klara Lewis,0kyeczWICSebymos0FqJvt
Fievel Is Glauque,0aCjVhVSBUMVwo7WRrdLiJ
Harmony,1l8Fu6IkuTP0U5QetQJ5Xt
Missy Elliott,2wIVse2owClT7go1WT98tk
Laura Marling,7B2edU3Q7btJoNsoHCNohM
Félicia Atkinson,5YQURNvswNpWWUWyeNT7we
2nd Grade,6mG7RLvtGBHIg4jdb8urYb
Christopher Owens,0ukgSx1gUt5rUihbNh46qy
Honey Dijon,0XfQBWgzisaS9ltDV9bXAS
Kelly Lee Owens,5eitAUlYmlha3LLWg7aBn5
Japandroids,2WcCoPxAWFNSCvsFPrpf30
High Vis,4Gmrt82h2vjGjnp67SG5Nw
Lechuga Zafiro,59CKhQjneZAPQKYcylrsVd
Machine Girl,17Vw9uuOYB7XYjPt0LNFN0
The Belair Lip Bombs,6viWvP8YChO4DcOi1BpNvT
Office Culture,1mI6keuM9rBbs9GdbAHzgr
Porridge Radio,4vAQ4M7vgItwBtmBTgRu48
Tucker Zimmerman,6c3XGRQEI4x3hvu19S2X09
Kurious,2eDE3plOEiudDd9q1Ev3IQ
Fatboy Slim,4Y7tXHSEejGu1vQ9bwDdXW
Touché Amoré,16QCJENzcdhwka9bTKYMVB
Undeath,1vbr39xw4sKFUOiogA0DWN
GloRilla,2qoQgPAilErOKCwE2Y8wOG
Popstar Benny,5PZD35H2aDtmF0GpBN4dTu
Jelly Roll,19k8AgwwTSxeaxkOuCQEJs
Dua Saleh,2DGBzoOLcKLK3eWxFyugdB
Sam Wilkes,6Xo1vXFRCEJPgVqCyHlTPW
Chat Pile,4yRSUmhuSJ3KcIMljdh4fH
Molina,0pxhu7zSqPjBTUWMl6piHF
Anna Butterss,2AN7XYCHxVLSqJ5RPjI4DA
Charli XCX,25uiPmTg16RbhZWAqwLBy5
Fat Joe,3ScY9CQxNLQei8Umvpx5g6
Leon Bridges,3qnGvpP8Yth1AqSBMqON5x
Elucid,39vtb2iiz3079nqfL5nfFc
454,29fUSOyH1ufr9HZbErHpc4
Half Waif,28mCmWkgrWHZ4fm5c3OcIj
The Smile,6styCzc1Ej4NxISL0LiigM
Coldplay,4gzpq5DPGxSnKTe4SA8HAU
Wild Pink,2BS3fywRW33o5GygfzZaOZ
Geordie Greep,65Msz2E34NUtbjEbsrsJlJ
BabyChiefDoit,1J1pGfTqp5ReVIX8Z1Wzsg
The Hard Quartet,4iRZAbYvBqnxrbs6K25aJ7
Godspeed You! Black Emperor,0bRpSBtMd3stO4J6TWclMb
Mutant Academy,1ZerBXsbpj16RGfRQt9GVy
Caribou,4aEnNH9PuU1HF3TsZTru54
Yasmin Williams,4j8CsPzssbM8TCjSvgnmSs
Midland,1DTZRmlVZBxx2wRQBtx6yi
Norah Jones,2Kx7MNY7cI1ENniW7vT30N
The Bug,057gc1fxmJ2vkctjQJ7Tal
Blood Incantation,6FGv87WQ3mJWn3cmLUww6x
Billy Strings,1ZN1c1qWEGZNX1pGeKCPpf
Tony Vaz,1v1oF4RikyHT7g802JlYaV
Being Dead,3EFae6NKxawpxdiZDQPqp8
2300,3ZAzTEVd7httmdQCUvqRUi
Raphael Rogiński,6X4KA4jKoOy38FnsZmbVgJ
Mustafa,1zkKkDDra0jlsiJYz57P3P
Adeline Hotel,3BOfygYBFwHTBFyCbsQVMv
Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo
Merce Lemon,4u2LxHDBsFDH3J9NumXSCH
Silver Jews,4ePunOqQbOYoQwd1298g3Z
Rahim Redcar,4fWWr45mgLHAV8DPJR3vdW
SOPHIE,5a2w2tgpLwv26BYJf2qYwu
Monaleo,2sflbTtCirog5VxD6jPAfb
The Voidz,4nUBBtLtzqZGpdiynTJbYJ
Future,1RyvyyTE3xzB2ZywiAwp0i
Katy Perry,6jJ0s89eD6GaHleKKya26X
Nubya Garcia,6O5k8LLRfDK8v9jj1GazAQ
Isik Kural,11GeSCHSovaw6Y9u4BFvVZ
Johnny Foreigner,6cZKsPzeAAklHjbSe7fqEh
Dame Area,1Cmtis0NcKGTvAnovenEJl
Jamie xx,7A0awCXkE1FtSU8B0qwOJQ
Laila!,7tHTnyrdTNM152slc8aQ3t
Nídia,3BKX2WA8UjZgTIJ2juyQ7G
The War on Drugs,6g0mn3tzAds6aVeUYRsryU
Wendy Eisenberg,7HrVZurdKyYpQamwyD1gBi
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA
Porches,2JzhQYGos3RqV7MT5fWeek
Callahan & Witscher,5IUWWsFiEtQr3nLJhqg7A3
Foxing,2dfxY7YDuYCUtWFzWTS6IR
BASIC,56NuyJiasD7jZqwSPRg1th
julie,3VNzWLePg9jTvQ2ximYOzW
Phiik,0ofORzV182h1BTl6CHGd0d
Chow Lee,3yQMCDmPQPJlf6xJMzcnZL
Basic Channel,37um1uxI92g4ll61LzrtB5
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY
Floating Points,2AR42Ur9PcchQDtEdwkv4L
Allegra Krieger,1m2AHwvNSDIm5mf8vPGH39
Masayoshi Fujita,6rp6bzwzVN7UtQVO6ld2vT
Max Richter,2VZNmg4vCnew4Pavo8zDdW
Fat Dog,4DLjEphXbW7qIhX4iwmNEe
Nala Sinephro,2h5syT5XdsQgKLq8Yn1klO
Dummy,51ymXnZGhf6Z4OcNXPviZC
Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp
Okay Kaya,7d64ZVOXg02y73HB5UMqkb
GAS,0J8cNhY7V2NoRt9O6uCeUX
Mercury Rev,77oD8X9qLXZhpbCjv53l5n
The Dare,2mqiqsaX4LzFnUP7PmHGAb
Molchat Doma,1nVq0hKIVReeaiB3xJgKf0
Cold Gawd,4nD7mZ37GMiFBSjvWZIlDb
The Pogues,2wzMOQwNT6ZvVB4amvhFAH
Duster,5AyEXCtu3xnnsTGCo4RVZh
MJ Lenderman,4tK6Z8fK7Sc9133byjPGIT
Fcukers,3UtzOHYm3lQALkKzVD4wyO
Destroy Lonely,1HPW4jeRjXBFRoUnSvBzoD
Doechii,4E2rKHVDssGJm2SCDOMMJB
Why Bonnie,4FAX5kglTvU5WiFq7yPNb9
Nick Cave & the Bad Seeds,4UXJsSlnKd7ltsrHebV79Q
Laurie Anderson,5hqB3Fxgin9YGYa0mIGf1G
Peel Dream Magazine,2h5syT5XdsQgKLq8Yn1klO
Jon Hopkins,7yxi31szvlbwvKq9dYOmFI
Lia Kohl,2rEgtrYH7OM54i96WMze8s
1tbsp,6G01WYFYF91rjG5LtwMhY4
Ween,3u1ulLq00Y3bfmq9FfjsPu
Dorothy Carter,1uO0gxuzPArdYYbSeC7sQ8
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ
Paris Paloma,2EXpthNgSeTDeX8nGwxppp
The Softies,0Ve1sk7tcGsb7ZVsp4o8GG
Ka,3c0gDdb9lhnHGFtP4prQpn
Spirit of the Beehive,25CgccXK9hJBTuaMF44zeR
Illuminati Hotties,3ztRX1UoIOsFqpD7dB6R8O
Body Meat,4BrSvpXSgT02JhhNULggJk
Etelin,05feU3dJpwBFZbkvRzLFUg
J. Mamana,6r6nx3vBemBVdDcDHbLpyo
The Get Up Kids,54Bjxn26WsjfslQbNVtSCm
Heems,7x3mbyjfOZ9y599MHmyNOu
Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ
Cash Cobain,2R0CFyeMDiRbfkhkIMbyl1
Fake Fruit,3WpGIqLvk5kAcvvxEHztL9
Fontaines D.C.,3SXwqSqAoBz9WCI9PDQzY6
Gillian Welch,2H5elA2mJKrHmqkN9GSfkz
Charly Bliss,7axA2bNeZsae6t2mgxoSFh
Rosie Lowe,3xGUleMP0VqmYNXcGBNhnI
Post Malone,246dkjvS1zLTtiykXe5h60
Chuck Johnson,5lRVe4YjX70hurTNtjek0f
Delicate Steve,1bNgeTuV3MlkAq64Ybvcq5
파란노을 (Parannoul),7eZbNxarrTW4VkRI8u9aDX
Gel,5FZN8ElUU5zENi2IK7gMnu
Terry Riley,7DnLQaXsqcYkgm0nyDrB3r
Tinashe,0NIIxcxNHmOoyBx03SfTCD
Asake,3a1tBryiczPAZpgoZN9Rzg
Peter Cat Recording Co.,41Nu7NgAj9rJxjj7JDuXrV
J.U.S,3HoSXBexKbsOkUk0LTTRZ8
Horse Jumper of Love,6U1lmwvy3I9dIYu9RalJi6
Wishy,1TkiNxDsrc0PgIWBrATCbe
¥$,4xPQFgDA5M2xa0ZGo5iIsv
Latto,3MdXrJWsbVzdn6fe5JYkSQ
Ryuichi Sakamoto,1tcgfoMTT1szjUeaikxRjA
MAVI,1peoXq0RPx7czVoFjloeDQ
Beabadoobee,35l9BRT7MXmM8bv2WDQiyB
Oso Oso,63GTn25wbdRNX3ijCHvYxD
Fucked Up,05C3EDw4Rf0qMhrdjFKncL
Art Ensemble of Chicago,0LTIwNcvI31Zf5wwFVRHyu
Belong,1XnyRY1hSHsZxiIEX8Nzl5
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz
Google Earth,7s1pvDZ6mdDWhB3Op1tEF7
JPEGMAFIA,6yJ6QQ3Y5l0s0tn7b0arrO
X,15UsOTVnJzReFVN1VCnxy4
Jack White,4FZ3j1oH43e7cukCALsCwf
Killer Mike,2N4EYkIlG1kv25g6Wv8LGI
Moses Sumney,5W10uJRsbt9bROJDKoI1Wn
Dave Harrington,2ZEtnLILrDPXloC9ujwaJS
Chrystabell,1uyFiOgdudAFNxNKGHQsKc
DORIS,0vCqhzmKqGPgJ6MMTCOtlr
Loidis,2TDYu0uxVowgHaYN6P14k2
Britney Spears,26dSoYclwsYLMAKD3tpOr4
Navy Blue,5qRbfEf4Ooo19aRXKQzvUV
Rakim,3PyWEKLWI0vHPmoNrIX0QE
Julia-Sophie,1GqWR6G16qx5tAcRBy5tcw
Cults,3Oim8XBPbznAa8Jj8QzNc8
Font,3SXwqSqAoBz9WCI9PDQzY6
Nathan Bowles Trio,3ElVLMEsidC443MkmysZXE
Wand,53by9P3tpXOW1diWCI6MNu
KMRU,5blZUSGq0z7HhuSldSXV3a
Role Model,1dy5WNgIKQU6ezkpZs4y8z
Ice Spice,3LZZPxNDGDFVSIPqf4JuEf
Robber Robber,7kXZ3iTr0blml9QgUdfwGM
Daddy Yankee,4VMYDCV2IEDYJArk749S6m
Blur,7MhMgCo0Bl0Kukl93PZbYS
Porter Robinson,3dz0NnIZhtKKeXZxLOxCam
Griff,5RJFJWYgtgWktosLrUDzff
Total Blue,16PbhgSXhAg8s0hvaAx90y
200 Stab Wounds,6DH6xC3RoN7L7sGlJ60LKv
New York,0WhGV9lzljq2QKJ8ipw6jx
Ghost Dubs,0nEbx8lIbqkO08rKkXqQ05
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL
KOKOKO!,4hkOCqpKuf6KFaQeTGfYNw
Joe Goddard,380fnmlGnkyueBMqGWx2k5
ZULI,5Kur13kkU4pOoNFAE8K0YF
Ashanti,5rkVyNGXEgeUqKkB5ccK83
Lava La Rue,271bbpX3pdCi56ZJA1jQ43
Los Campesinos!,6FlOCziOXI157pvUREAh3E
Salute,1np8xozf7ATJZDi9JX8Dx5
Cassandra Jenkins,1WVGbBnzZ5WLZ2PfesIHik
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d
Jeff Mills,2eIDAcLKnWc4D350YyzvgS
Rema,46pWGuE3dSwY3bMMXGBvVS
Jake Xerxes Fussell,40iG1d2wC4KdBLb8wXNq33
Eminem,7dGJo4pcD2V6oG8kP0tJRR
潘Pan,6Wr3hh341P84m3EI8qdn9O
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2
Chris Cohen,2OYDcH3MLWeNjj7gQVUbEF
Brijean,2TRNyrjoKJnqSc9G8jCZfb
Abida Parveen,4EkSOXM6psqNE4w6j0tEEl
Mas Aya,3PQ5l1cwp95tCwIgynN7VW
Johnny Blue Skies,5R55ruC73ANyzDSOzIZjNc
KUČKA,6JcD2YKEhgimweLpUI0NEw
Clairo,3l0CmX0FuQjFxr8SK7Vqag
d’Eon,4pb4rqWSoGUgxm63xmJ8xc
Syzy,4Uu7oYMJmwNxi1qTXaeRDL
Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
SML,3zaE2UHwUL5TJ46tAXHoZk
Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J
The Folk Implosion,6DM1YETeVIN3ce24DhnMhU
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf
Previous Industries,6QRtWhtHjPpt16bB7mUJSM
Redd Kross,1USc9u5yL4tUaQKhGWNuvj
Washed Out,5juOkIIy18sFw9L30syt1Z
SUSS,3qb5O9pLE0urqttdq4CqLS
Dirty Three,1QUsHFoDqNsC0W9AlNyHWF
Eiko Ishibashi,0E2zPwLuNlSFdSI5wmqox7
Sour Widows,5NvbTsi0Mi1mdeDchU2YkG
Lil Yachty,6icQOAFXDZKsumw3YXyusw
Kehlani,0cGUm45nv7Z6M6qdXYQGTX
Happy Mondays,339DNkQkuhHKEcHw6oK8f0
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Mabe Fratti,7yHfb2D8qIBgrzclpSsTeo
Polo Perks,1LpRbnPSC0apn5UNJZhKW8
Linda Thompson,4hw4TPMyAzHqNBcWtoDrK5
Sumac,51yGpqOaCT6TlLzV3LefDV
Been Stellar,3ep1YmatQ8L9UKCGYiJNBh
Th Blisks,2uiBUFM6ifJQVNkmSGtrPR
Peso Pluma,12GqGscKJx3aE4t07u7eVZ
O.,6Ff2omMMZOd8FWNqb980Ol
Tim Koh,2kCci57b79mjbsIj9nVQwK
Frankie Goes to Hollywood,1mZu3rO7qSD09GdDpePHhY
Kevin Richard Martin,4UmR7UaeXgqjJwweJxGyZT
Skee Mask,2qwi0hBvI2GrbkurOnw3hZ
Cola,5mOgMncJ5BStey1gog4KBr
Zsela,7IYuY1VszmoEUu4o3tNgC6
The Decemberists,7ITd48RbLVpUfheE7B86o2
µ-Ziq,7AiamoV760pPGGM5PbOC6X
Normani,2cWZOOzeOm4WmBJRnD5R7I
Fana Hues,4yJHrytMK7mqtKsXVGaBNg
Fax Gang,2QX6NMloD3kcn9vBijOM9r
Carlos Niño & Friends,5Vp9z1lRUNMLQCXbwrIbDK
Pedro the Lion,4ApdWjZjftqD77Vh6qDbCr
Sideshow,53xeKWbSRuGgTxViJTAZKC
Iasos,33CRejQfhC9RbBrPHMKgAd
Paul McCartney,4STHEaNw4mPZ2tzheohgXB
